image_name,response_key,response_time,location,cue_location,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343,t344,t345,t346,t347,t348,t349,t350,t351,t352,t353,t354,t355,t356,t357,t358,t359,t360,t361,t362,t363,t364,t365,t366,t367,t368,t369,t370,t371,t372,t373,t374,t375,t376,t377,t378,t379,t380,t381,t382,t383,t384,t385,t386,t387,t388,t389,t390,t391,t392,t393,t394,t395,t396,t397,t398,t399,t400,t401,t402,t403,t404,t405,t406,t407,t408,t409,t410,t411,t412,t413,t414,t415,t416,t417,t418,t419,t420,t421,t422,t423,t424,t425,t426,t427,t428,t429,t430,t431,t432,t433,t434,t435,t436,t437,t438
FS/902.png,e,0.5275032999925315,-8.0,0.0,3.7490573,3.738985,3.7113032,3.7494974,3.7579558,3.7236323,3.7404041,3.7209299,3.7359552,3.766247,3.754528,3.733993,3.774426,3.7302125,3.785105,3.7962942,3.7971554,3.7700348,3.7799737,3.7676892,3.7917366,3.780047,3.775485,3.784001,3.787341,3.7861552,3.7768476,3.788165,3.780118,3.7823694,3.7891057,3.796254,3.7920702,3.7721195,3.7776885,3.7925622,3.8078964,3.7772207,3.8035119,3.8027673,3.7687087,3.7808068,3.7729297,3.8054216,3.8028471,3.7516003,3.7546444,3.7504656,3.671122,3.8209896,3.8183608,3.6975405,3.7710893,3.7856593,3.7572703,3.785357,3.7687445,3.7735057,3.7396486,3.7385478,3.7730222,3.7747006,3.7620409,3.7794228,3.780026,3.7800796,3.7536156,3.7859492,3.7588954,3.7239199,3.7277002,3.7288413,3.745005,3.6940975,3.736606,2.1511416,3.647765,3.6989176,3.7217605,3.7631004,3.7681503,3.7777517,3.7886982,3.7994866,3.8125412,3.824215,3.8196964,3.8103201,3.7949502,3.8335495,3.8373208,3.8641937,3.841899,3.867794,3.8425686,3.865421,3.846979,3.8701904,3.8841178,3.8919582,3.8914704,3.9026275,3.8766868,3.8827257,3.897203,3.9154623,3.9301338,3.9121196,3.9211254,3.9323916,3.9330409,3.9187822,3.9324996,3.9106815,3.841003,3.8722298,3.8772995,3.931516,3.932527,3.9392672,3.947843,3.9938323,3.9962752,3.9910915,4.00775,4.030617,4.0103707,4.0247707,4.0303893,4.0120873,4.029316,4.0371866,4.033112,4.0378036,4.0443783,4.067343,4.0364804,4.0350366,4.0373287,4.063065,4.0358615,4.0486045,4.0403266,4.058796,4.093651,4.068559,4.094113,4.056869,4.071574,4.0518513,4.074594,4.093447,4.086803,4.1082835,4.1001987,4.0850034,4.1129394,4.1051774,4.1139417,4.135583,4.1311526,4.134163,4.1253943,4.125727,4.145844,4.1498423,4.1293178,4.152587,4.1589766,4.154799,4.139549,4.1617966,4.1539893,4.15743,4.160908,4.159769,4.1552944,4.229317,4.249939,4.19246,4.249174,4.2209454,4.2104278,4.2140365,4.195494,4.2004156,4.2001257,4.191016,4.2221336,4.2156973,4.2129693,4.2103467,4.2039137,4.2185545,4.229288,4.2154584,4.199529,4.186096,4.1705003,4.125302,4.138947,4.106955,4.0743136,4.0593057,4.032811,4.035839,4.037672,4.002968,3.9896924,3.994592,3.990099,3.9716923,3.9850771,3.9579344,3.9776208,3.9697561,3.953542,3.940437,3.9076548,3.922337,3.861241,3.8897886,3.860524,3.9011798,3.8736804,3.9059296,3.9024532,3.8933947,3.8790433,3.868408,3.863521,3.9368992,3.8483875,3.896194,3.9216058,3.9079506,3.9358678,3.9318256,3.893181,3.9523888,3.9371653,3.9582498,3.9615746,3.9723363,3.940116,3.9616601,3.9587872,3.9881492,4.0062866,4.006351,4.0124803,4.0407133,4.0106907,4.0272517,4.0607038,4.0665593,4.084846,4.10454,4.106457,4.1200733,4.109508,4.126439,4.155366,4.131659,4.145886,4.1096754,4.1641603,4.16522,4.1996074,4.1566052,4.146419,4.195522,4.2051744,4.1790566,4.172606,4.17197,4.167471,4.208481,4.1867366,4.052718,4.150506,4.2117653,4.3752446,4.264738,4.245596,4.272383,4.288889,4.264621,4.2515736,4.2746415,4.270993,4.2705927,4.2795935,4.2617946,4.273475,4.2850037,4.284458,4.293927,4.2539015,4.268749,4.275756,4.2844405,4.281887,4.268447,4.245247,4.267274,4.2344465,4.2301755,4.206068,4.2362595,4.2437525,4.225113,4.187796,4.2226267,4.213772,4.166955,4.179879,4.1974363,4.1841235,4.181292,4.1817145,4.176181,4.182394,4.170203,4.1719565,4.16583,4.1685405,4.1621404,4.184474,4.156653,4.1733947,4.162703,4.1730905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/282.png,e,0.4731410999957006,4.0,0.0,3.923605,3.8723776,3.8929029,3.9523067,3.9344127,4.001785,4.004525,4.0242357,4.0115147,4.011989,4.0190706,3.9905317,4.023621,3.9758406,4.0629745,3.9990375,3.9962516,4.032431,4.0477157,4.063492,4.078505,4.077671,4.0723825,4.0910945,4.076388,4.094794,4.0505896,4.0524187,4.0481496,4.0615735,4.065171,4.0641274,4.06226,4.076893,4.0453563,4.0910444,4.1067805,4.073003,4.054316,4.0531673,4.066887,4.055066,4.0521836,4.050297,4.051194,4.040434,4.0245347,4.0157857,4.006482,3.978185,3.9979327,2.8353558,3.9598038,3.9135127,3.9674528,3.9883926,3.964204,3.9581769,4.0006065,3.9657829,3.9509532,3.9511468,3.980761,3.9998672,4.0159383,3.9977016,4.015078,4.0265303,4.029035,4.0073624,3.993248,3.9934344,4.0037975,4.009673,3.9887636,4.0294027,4.0208583,4.0232506,4.02735,4.0398808,4.024784,4.0261693,4.0096064,4.0218744,4.027164,4.021354,4.0044975,4.020801,4.015104,4.0318146,4.0360174,3.9891913,4.017497,4.0005693,4.005343,4.005455,4.013077,4.014661,4.0117006,4.0099273,4.017709,4.031534,4.019773,4.0355678,4.03157,4.017017,4.050023,4.047167,4.0160637,4.0418444,4.05542,4.0417485,4.0295634,4.020209,4.0358415,4.067894,4.058489,4.0750914,4.074075,4.051742,4.0460186,4.038571,4.0604544,4.0497017,4.0558834,4.0750203,4.070682,4.0778356,4.044679,4.0770707,4.112044,4.078569,4.090424,4.0734887,4.082077,4.0909443,4.0800076,4.080314,4.1027894,4.073881,4.1012754,4.0841703,4.0526686,4.062925,4.0792427,4.056226,4.06663,4.0387034,4.0429463,4.047444,4.0416594,4.019571,4.0359364,4.0323863,4.026757,4.0054016,4.0121717,3.9979095,3.9732552,3.9885545,3.9639432,3.977066,3.9974449,3.930956,3.9731815,3.9777567,3.974195,3.9238968,3.983827,3.9639628,3.9504118,3.9720237,3.9650767,3.964027,3.9652698,3.957709,3.9623935,3.9994352,3.9507842,3.973978,3.9824421,3.9793484,4.001504,3.9715,3.9885159,3.9967291,4.004681,3.987069,4.032709,4.021883,3.9982605,4.003062,4.0086765,4.040847,4.0173583,4.0514336,4.047683,4.0353694,4.0698023,4.0751286,4.097277,4.0892754,4.088025,4.106613,4.123544,4.094277,4.0991015,4.096264,4.13305,4.0917363,4.095311,4.1472325,4.1015177,4.127684,4.129491,4.0861554,4.1367693,4.0890307,4.0795755,4.069567,4.043413,4.0345945,4.01958,3.975201,3.9561398,3.9634657,3.953357,3.9038312,3.9056184,3.9167209,3.83436,3.8460324,3.830274,3.854376,3.8118463,3.8085427,3.8190374,3.766012,3.8001692,3.7934709,3.7777107,3.7693574,3.7878222,3.769194,3.7813997,3.7797184,3.7749548,3.750244,3.7746384,3.7524943,3.7486453,3.7300105,3.7555437,3.7596667,3.7623014,3.7664652,3.7689605,3.7557921,3.7732499,3.7443414,3.7688403,3.779817,3.782711,3.773001,3.7734864,3.7786658,3.7804213,3.7764575,3.7877514,3.799582,3.7807367,3.8050659,3.7930424,3.810537,3.8133392,3.8637676,3.8345582,3.853003,3.8649175,3.8703623,3.884128,3.891129,3.866506,3.8888311,3.8668814,3.8853428,3.864774,3.9718642,2.619277,4.1638064,4.0973616,4.2082505,4.1109605,4.1252007,4.1115375,4.106648,4.155728,4.1554875,4.1609597,4.1392174,4.174871,4.158323,4.163153,4.1661835,4.149626,4.1665664,4.2004037,4.177498,4.2075624,4.177872,4.1551495,4.219631,4.1749506,4.1829195,4.1806607,4.18416,4.2095447,4.1825304,4.174502,4.1651697,4.11689,4.156259,4.163821,4.1667404,4.14723,4.1633043,4.166716,4.229224,4.2061176,4.1852784,4.1938844,4.2041297,4.198801,4.199964,4.201149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/212.png,e,0.3401016000134405,16.0,-16.0,3.3976405,3.3914545,3.380851,3.4010851,3.4187756,3.3936944,3.4297807,3.4381778,3.4041872,3.4267273,3.3942912,3.4091277,3.3998687,3.3783917,3.3746295,3.3972473,3.3995612,3.3987007,3.3926806,3.3965273,3.394237,3.396682,3.3874118,3.3867517,3.406862,3.4015074,3.3882308,3.384104,3.3845053,3.3999608,3.3946,3.3879685,3.3841777,3.3835828,3.356447,3.37072,3.3702507,3.3775444,3.3746762,3.4221907,3.397737,3.3977194,3.3597414,3.3875973,3.3632388,3.3473132,3.3892279,3.3975968,3.2636425,3.3108208,3.3335128,3.317076,3.338983,3.321073,3.3076649,3.319779,3.3382628,3.30214,3.329651,3.3335788,3.3308225,3.3302927,3.3310475,3.3360772,3.3322954,3.3273067,3.3196876,3.3326507,3.3064604,3.333134,3.3329437,3.3350344,3.3317204,3.3296227,3.331649,3.3099365,3.3347893,3.339949,3.327781,3.3162034,3.3556986,3.3384094,3.3344254,3.3548532,3.3404822,3.3427396,3.3418362,3.3633544,3.3673458,3.3345342,3.3342853,3.333804,3.3413286,3.367595,3.3453693,3.340326,3.3591764,3.357732,3.3338578,3.3576276,3.3415682,3.3312354,3.3448012,3.3371933,3.3538878,3.3474245,3.3584585,3.3563058,3.3629315,3.370967,3.3629777,3.3490849,3.3685753,3.3560495,3.3697777,3.378429,3.3673904,3.3853106,3.3742297,3.4039125,3.3659043,3.375238,3.387161,3.390639,3.389497,3.3977869,3.4029882,3.3770041,3.3842034,3.4153457,3.4093847,3.3910155,3.3953218,3.4421072,3.3907514,3.4307325,3.3947477,3.4161801,3.401829,3.3946292,3.3873718,3.3948495,3.4014845,3.373492,3.3880398,3.3896792,3.3955877,3.3835943,3.375095,3.3893986,3.3928938,3.3937225,3.3919594,3.3868382,3.3880997,3.3840232,3.3850625,3.3872495,3.3824854,3.395034,3.3800478,3.3874717,3.3837638,3.3871305,3.3887682,3.3875637,3.3835359,3.4284208,3.4373221,3.4421113,3.448632,3.4425302,3.4362526,3.4610376,3.5054271,3.4927511,3.5070717,3.5301318,3.5266767,3.549581,3.5709221,3.5686173,3.5744627,3.5574534,3.6025338,3.6094804,3.6036203,3.605101,3.6216042,3.6224802,3.6332674,3.6183193,3.6323931,3.635044,3.6349022,3.6515434,3.641123,3.6593719,3.670178,3.6979048,3.691361,3.7282012,3.785051,3.7446246,3.7512538,3.7813056,3.8151045,3.7751448,3.799676,3.8031545,3.8021567,3.7912471,3.8157911,3.8246863,3.7853363,3.8072555,3.7881036,3.778293,3.7332492,3.7546139,3.7585986,3.7894845,3.7800384,3.7633288,3.7560565,3.777224,3.7321455,3.7457721,3.7098923,3.6808572,3.6642187,3.693136,3.7204745,3.6684434,3.6617162,3.6942198,3.6550822,3.647955,3.6517885,3.6443357,3.6327372,3.6104228,3.6560512,3.6397152,3.646908,3.640975,3.628079,3.6292434,3.623313,3.6599994,3.636082,3.6384354,3.6566,3.6622493,3.6677258,3.6496103,3.6502771,3.683297,3.674533,3.6612413,3.64927,3.680989,3.6476216,3.716494,3.6717453,3.75162,3.7653995,3.752638,3.7698603,3.790217,3.76438,3.789241,3.792227,3.7836137,3.7608294,3.7813227,3.8304932,3.8100677,3.7793324,3.8007452,3.769248,3.7495642,3.7715514,3.8289096,3.8834732,3.9228857,3.9271524,3.9119637,3.9929554,3.95227,3.9632196,3.9685962,3.970409,3.978691,3.9980118,3.9953358,3.9862244,3.9945316,4.0015903,3.9931111,4.0016685,3.9925425,3.9923975,4.008414,4.005082,4.021544,4.0183244,4.008025,4.0258565,4.0134745,3.9988644,3.954153,3.9569933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/252.png,e,0.5160809000080917,0.0,-8.0,3.3894718,3.3798091,3.3655684,3.4427106,3.4319937,3.3854816,3.3956122,3.361717,3.3793132,3.397918,3.3986697,3.4121153,3.408716,3.4127395,3.4078465,3.4225235,3.4375176,3.4355984,3.433395,3.4465542,3.4439132,3.4448268,3.4817283,3.445365,3.442557,3.436313,3.4445307,3.463992,3.4368544,3.448206,3.4531603,3.4812946,3.4760036,3.4972885,3.4566822,3.4751225,3.4914656,3.5173612,3.4892623,3.4785242,3.5069335,3.4896894,3.4931536,3.4841988,3.494214,3.5156746,3.4989474,3.5138476,3.48444,3.494585,3.4943316,3.479296,3.5164201,3.4925153,3.4914594,3.4941843,3.4922628,3.5019813,3.467833,3.4808981,3.5022106,3.4687026,3.4914439,3.5035927,3.464776,3.4772673,3.4742587,3.467773,3.4737403,3.465439,3.4624112,3.4625242,3.4613001,3.4652548,3.4574847,3.462893,3.4673254,3.4650624,3.4519188,3.44445,3.444149,3.4567692,3.453235,3.4529526,3.4465659,3.446524,3.4499025,3.4272828,3.4424906,3.4294987,3.4464128,3.433033,3.4212775,3.4235992,3.4225113,3.4365249,3.432359,3.4263427,3.4453518,3.4560375,3.4141936,3.4676394,3.42558,3.418347,3.415165,3.4428546,3.4468627,3.4373455,3.42725,3.4478285,3.4505057,3.4570167,3.465139,3.4520202,3.4417436,3.4540567,3.45928,3.4548833,3.4468968,3.4472585,3.4424334,3.447271,3.4603858,3.4548485,3.4527206,3.4703858,3.458874,3.4617004,3.4864872,3.4487715,3.4520924,3.4740965,3.4764361,3.4685502,3.4829395,3.4524696,3.4605489,3.4634027,3.4559631,3.4574056,3.4591024,3.457078,3.4527347,3.5037057,3.4437656,3.4338455,3.4504814,3.469566,3.4360628,3.4434915,3.4314656,3.416945,3.4234424,3.4189012,3.387256,3.395315,3.3860736,3.3923604,3.3713477,3.318795,3.333038,3.343759,3.3225224,3.3410168,3.3248622,3.3034883,3.3072774,3.3329194,3.3190773,3.3187203,3.297236,3.3378658,3.3098266,3.3075292,3.3129983,3.27932,3.2943258,3.321821,3.30043,3.2820034,3.330111,3.3498697,3.3736072,3.3509195,3.3501987,3.352941,3.3767338,3.3474848,3.343793,3.3767812,3.3592515,3.3621957,3.3545673,3.3738115,3.3763661,3.388697,3.3949337,3.3904715,3.4161463,3.4135466,3.4251833,3.3913243,3.429984,3.4412057,3.42348,3.4539344,3.4484143,3.4656382,3.4592335,3.4427292,3.4763472,3.485481,3.4976277,3.4803853,3.4906156,3.512484,3.5430663,3.5268917,3.5168493,3.5360131,3.5617352,3.53603,3.5439014,3.579765,3.5740674,3.5654871,3.5678809,3.590032,3.5846856,3.5627263,3.6427395,3.5557516,3.5602517,3.557252,3.5238402,3.5605345,3.530794,3.510056,3.5051272,3.4765234,3.469745,3.4566429,3.4354548,3.4299943,3.4164348,3.4381416,3.412849,3.3931227,3.3957405,3.3805418,3.3820808,3.3729894,3.3762262,3.3570867,3.3772924,3.369038,3.3621726,3.352979,3.34093,3.3476772,3.359531,3.3622718,3.350417,3.3479626,3.3268564,3.3666885,3.3461792,3.3454537,3.3562245,3.371779,3.33512,3.3375845,3.2888103,3.294954,3.3389697,3.2759109,3.5956926,3.7975178,3.4791126,3.734949,3.6575735,3.5874984,3.639676,3.6542444,3.63974,3.654947,3.6664805,3.6508913,3.6850934,3.7140453,3.7441676,3.736827,3.7334123,3.7347677,3.733543,3.776147,3.747115,3.726191,3.603554,3.012221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/42.png,e,0.4787412000005133,8.0,-16.0,3.1172383,3.1039717,3.116875,3.1192908,3.1235466,3.1514387,3.1195378,3.098274,3.1219754,3.163188,3.108733,3.149968,3.1250808,3.1544833,3.1698585,3.1720598,3.1700861,3.181782,3.1802616,3.1861424,3.202597,3.2073972,3.203604,3.2183046,3.2041392,3.20435,3.204986,3.210284,3.2249646,3.2110345,3.2071128,3.2057557,3.2016432,3.2112222,3.215708,3.2125635,3.2372055,3.2026653,3.2160227,3.2132163,3.2137685,3.222465,3.2113101,3.221368,3.227924,3.2321079,3.213708,3.22756,3.2354238,3.2242281,3.2281725,3.2212536,3.2227695,3.218907,3.2229152,3.2002952,3.174027,3.1615584,3.205133,3.0872276,1.2282362,3.1160405,3.2192566,3.2385092,3.3202589,3.1600645,3.2043707,3.157621,3.1713204,3.141027,3.149752,3.14788,3.1595325,3.1327753,3.1401868,3.1517854,3.136716,3.1519234,3.145522,3.1601117,3.1548934,3.143779,3.1619143,3.1559906,3.179434,3.1697211,3.1720536,3.2018795,3.1995687,3.2117484,3.2163482,3.1960473,3.244789,3.188019,3.205229,3.2230504,3.2256885,3.2292225,3.2243602,3.2392697,3.2259338,3.2633142,3.236153,3.285101,3.2501984,3.307577,3.2793932,3.2930322,3.3041313,3.2925565,3.2846186,3.280078,3.3232872,3.277491,3.2993834,3.2608755,3.2992146,3.2903643,3.3102646,3.2871554,3.2879603,3.2852123,3.2916052,3.25938,3.328972,3.3095531,3.3132205,3.2850564,3.2893956,3.3119395,3.3359227,3.280789,3.3011074,3.2871535,3.276653,3.25985,3.295458,3.2834368,3.2941551,3.2803614,3.2893214,3.2941532,3.268531,3.2853084,3.2582219,3.266883,3.2316933,3.244245,3.2103457,3.2197905,3.212444,3.211427,3.1734118,3.2086527,3.1963325,3.2065809,3.1626618,3.1844742,3.1705406,3.1646688,3.1971805,3.1428287,3.1876545,3.17145,3.1679869,3.1897347,3.1792886,3.166304,3.1824853,3.1881254,3.1704304,3.1780086,3.1843932,3.178822,3.1699364,3.1805239,3.1902492,3.181226,3.1708775,3.178248,3.1991446,3.2079911,3.1802278,3.1846068,3.207605,3.2065353,3.179004,3.2120461,3.1945672,3.201031,3.219932,3.2344491,3.2409582,3.2363358,3.2407355,3.212083,3.2040243,3.2105994,3.276273,3.2421138,3.2176573,3.2837632,3.2712688,3.3127234,3.2967987,3.2451124,3.2024548,3.2286613,3.2510903,3.271173,3.2021303,3.1938074,3.2011542,3.1856165,3.2247384,3.2186122,3.3126209,3.3015802,3.3539996,3.340578,3.311866,3.3541524,3.3388674,3.324482,3.3415592,3.3342435,3.3302536,3.31059,3.3039393,3.2739441,3.2719402,3.2330883,3.2210777,3.253343,3.176184,3.0680878,3.123664,3.1080952,3.159362,3.1718156,3.1469595,3.149335,3.1682186,3.1471848,3.167761,3.1777883,3.1850417,3.1895998,3.192987,3.1903186,3.2076054,3.2028518,3.228461,3.198233,3.1967683,3.2232003,3.2372487,3.3580933,3.5703304,3.5058289,3.509162,3.481539,3.4495802,3.4499118,3.5078213,3.450796,3.5195453,3.497226,3.529346,3.5463066,3.538429,3.5190268,3.5403352,3.5418348,3.5334766,3.5562572,3.5426402,3.5536542,3.5556054,3.5662518,3.5878198,3.5662246,3.5776675,3.580227,3.5893795,3.596607,3.5991833,3.6000159,3.601148,3.6070566,3.5914,3.6178143,3.5686555,3.6038308,3.5303612,3.5775583,3.4294477,3.6355174,3.5244324,3.5578284,3.5805173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
