image_name,response_key,response_time,location,cue_location,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,t121,t122,t123,t124,t125,t126,t127,t128,t129,t130,t131,t132,t133,t134,t135,t136,t137,t138,t139,t140,t141,t142,t143,t144,t145,t146,t147,t148,t149,t150,t151,t152,t153,t154,t155,t156,t157,t158,t159,t160,t161,t162,t163,t164,t165,t166,t167,t168,t169,t170,t171,t172,t173,t174,t175,t176,t177,t178,t179,t180,t181,t182,t183,t184,t185,t186,t187,t188,t189,t190,t191,t192,t193,t194,t195,t196,t197,t198,t199,t200,t201,t202,t203,t204,t205,t206,t207,t208,t209,t210,t211,t212,t213,t214,t215,t216,t217,t218,t219,t220,t221,t222,t223,t224,t225,t226,t227,t228,t229,t230,t231,t232,t233,t234,t235,t236,t237,t238,t239,t240,t241,t242,t243,t244,t245,t246,t247,t248,t249,t250,t251,t252,t253,t254,t255,t256,t257,t258,t259,t260,t261,t262,t263,t264,t265,t266,t267,t268,t269,t270,t271,t272,t273,t274,t275,t276,t277,t278,t279,t280,t281,t282,t283,t284,t285,t286,t287,t288,t289,t290,t291,t292,t293,t294,t295,t296,t297,t298,t299,t300,t301,t302,t303,t304,t305,t306,t307,t308,t309,t310,t311,t312,t313,t314,t315,t316,t317,t318,t319,t320,t321,t322,t323,t324,t325,t326,t327,t328,t329,t330,t331,t332,t333,t334,t335,t336,t337,t338,t339,t340,t341,t342,t343,t344,t345,t346,t347,t348,t349,t350,t351,t352,t353,t354,t355,t356,t357,t358,t359,t360,t361,t362,t363,t364,t365,t366,t367,t368,t369,t370,t371,t372,t373,t374,t375,t376,t377,t378,t379,t380,t381,t382,t383,t384,t385,t386,t387,t388,t389,t390,t391,t392,t393,t394,t395,t396,t397,t398,t399,t400,t401,t402,t403,t404,t405,t406,t407,t408,t409,t410,t411,t412,t413,t414,t415,t416,t417,t418,t419,t420,t421,t422
FS/710.png,e,0.1371775000006891,16.0,-16.0,3.950226,3.9561424,3.9485059,3.990584,3.9861465,3.9862192,3.9714172,3.9741342,3.9710555,3.977526,3.993297,3.997302,3.9827373,3.9627998,3.9479406,3.9794083,3.9858696,3.9864464,3.9767401,3.993978,3.9624941,3.9678087,3.9708378,3.971319,3.9550455,3.968464,3.960377,3.9546063,3.9661324,3.9692936,3.9711254,3.9670165,3.948503,3.95986,3.9643607,3.9586525,3.9784935,3.9666202,3.9763222,3.963127,3.9337692,3.9368513,3.9465394,3.933395,3.9089572,3.9012716,3.8633175,3.8852558,3.8438356,3.8472672,3.8237906,3.8408818,3.8243861,3.83774,3.7892096,3.7960687,3.819691,3.8023047,3.808319,3.8032553,3.8101187,3.7977645,3.7936263,3.7928178,3.768016,3.7574117,3.7748404,3.7668808,3.747058,3.75195,3.7518222,3.7295113,3.7879798,3.7364573,3.7640934,3.7751029,3.7316804,3.7530172,3.74929,3.7199683,3.7385368,3.7895727,3.7447069,3.7598026,3.7504985,3.7351985,3.7832425,3.773397,3.740797,3.707036,3.7147992,3.7483892,3.7359412,3.7259746,3.7268999,3.7182443,3.7177742,3.7301729,3.744446,3.7214916,3.722931,3.7458947,3.7279916,3.6969354,3.722441,3.73444,3.7144823,3.7269027,3.7276564,3.732357,3.7158234,3.7550256,3.7407005,3.7647715,3.7415051,3.7398677,3.7901692,3.74976,3.7101502,3.7156315,3.7569127,3.7366207,3.739236,3.750696,3.7407956,3.761864,3.752188,3.7419434,3.742023,3.7252164,3.7398763,3.7357655,3.7249875,3.7138124,3.7268186,3.7349622,3.713317,3.7184002,3.7310913,3.7157376,3.7197967,3.6994798,3.7321615,3.7247922,3.723071,3.733565,3.720303,3.721645,3.7400959,3.7334285,3.728829,3.732575,3.7308004,3.7232125,3.7339373,3.7650666,3.7211752,3.7316766,3.7753031,3.7855186,3.8184915,3.8067713,3.842242,3.7975314,3.8116145,3.8281558,3.8445895,3.8395205,3.851728,3.8749757,3.86571,3.8424757,3.8614404,3.8665721,3.8749087,3.87293,3.8732312,3.894568,3.8716066,3.8952532,3.8979409,3.8989766,3.8961594,3.9276829,3.9242175,3.9089026,3.9436746,3.9305336,3.9568665,3.9579315,3.9550748,3.9591272,3.9812407,3.995027,3.990484,4.0085263,3.992768,4.0190473,3.9837744,4.008009,4.001511,3.9945107,4.000737,4.033045,3.965678,4.0115333,4.0002937,4.000192,3.96049,3.9913652,3.9221904,3.8931167,3.8971603,3.8856559,3.8868995,3.875835,3.877713,3.8776917,3.855008,3.8770757,3.8466015,3.8333163,3.8615005,3.857711,3.8360956,3.8370829,3.8230283,3.851093,3.8328757,3.8611526,3.847393,3.8328707,3.863483,3.8242812,3.840528,3.8316581,3.832027,3.8309393,3.8392491,3.8420603,3.8434975,3.806255,3.859696,3.8371356,3.8598282,3.8321214,3.86483,3.8821814,3.856807,3.8887155,3.8726041,3.8725946,3.8547933,3.89028,3.915339,3.9269764,3.9122589,3.8991714,3.944249,3.9377692,3.9430277,3.9325361,3.9374015,3.926819,3.9734583,3.9545329,3.9522367,3.9621875,3.958755,3.9702737,3.9902272,3.9953685,3.9787602,3.997452,3.9885921,3.998443,3.9999075,3.9987078,4.0328407,4.0035458,3.996152,4.0288796,4.032971,4.020164,4.0099673,4.0244136,4.0073466,4.02773,4.026331,4.022851,4.036775,4.0256352,4.0413218,4.02669,4.0187187,4.024728,4.0353,4.015279,4.004695,4.0261636,4.0127387,4.0380983,4.037371,4.0323157,4.027974,4.0181785,4.0322456,4.034184,4.0476456,4.0487757,4.046004,4.058676,4.044934,4.056766,4.075039,4.050874,4.039434,4.05769,4.069181,4.0762997,4.0553885,4.0610523,4.0900097,4.101163,4.0870705,4.090952,4.1000504,4.069495,4.0928063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/230.png,e,0.2775259999907575,4.0,-16.0,4.4955616,4.4996448,4.5018606,4.506457,4.507949,4.5037384,4.499673,4.5081234,4.5209427,4.522142,4.5293465,4.507483,4.5306625,4.50955,4.528629,4.5224547,4.5176883,4.50736,4.540052,4.52747,4.5198774,4.5466433,4.5476446,4.5204043,4.526403,4.5039663,4.5198455,4.543637,4.531256,4.5164804,4.5526075,4.5309052,4.555509,4.54584,4.547615,4.536563,4.5353785,4.5370345,4.5394115,4.543295,4.55782,4.5357537,4.5334835,4.5519958,4.539874,4.5431294,4.557563,4.559922,4.546095,4.5492215,4.5773525,4.5634837,4.5371785,4.547266,4.524559,4.5175967,4.527512,4.512003,4.5044646,4.497223,4.474717,4.414504,4.3929486,4.410445,4.4069743,4.3812127,4.3521547,4.341011,4.3473144,4.337922,4.3558345,4.3488145,4.317751,4.3177257,4.2957478,4.307987,4.3015175,4.30573,4.2673936,4.2821207,4.2879844,4.277138,4.26223,4.2627516,4.2612386,4.245009,4.2254405,4.2378263,4.246299,4.2249846,4.2147756,4.1825757,4.2220354,4.2354774,4.235553,4.2244487,4.215801,4.2055326,4.218226,4.2198167,4.249846,4.2040052,4.209095,4.2043123,4.227561,4.203653,4.225061,4.2243752,4.234888,4.2446365,4.2501965,4.24774,4.236939,4.2512045,4.251657,4.2742553,4.2571025,4.262748,4.257684,4.261829,4.2978387,4.2676754,4.2693563,4.3088903,4.3157535,4.307733,4.3035135,4.31426,4.2942815,4.3312516,4.297661,4.3257833,4.3001432,4.3288536,4.3557467,4.362337,4.335141,4.346987,4.3485866,4.3259177,4.312684,4.2899656,4.2920475,4.2877145,4.299465,4.299086,4.296178,4.276831,4.2633677,4.2350535,4.23371,4.2041264,4.2010007,4.2129307,4.1971993,4.2055373,4.209712,4.215388,4.1723046,4.163204,4.169636,4.137003,4.1452904,4.1717596,4.152275,4.170916,4.156797,4.1440244,4.1362953,4.0994477,4.1307034,4.104532,4.1294713,4.1220846,4.153731,4.125467,4.1295605,4.1089673,4.1034784,4.165368,4.146304,4.157324,4.147478,4.139196,4.1528077,4.195966,4.1707964,4.1779118,4.194143,4.1952953,4.192742,4.191337,4.204999,4.23349,4.229703,4.203452,4.222384,4.231822,4.2441483,4.247776,4.251514,4.244362,4.2516503,4.2568374,4.2633715,4.2629,4.25193,4.285966,4.3175535,4.3206377,4.31942,4.318601,4.3333416,4.3491025,4.3346567,4.34792,4.334671,4.3281474,4.335489,4.3193817,4.352404,4.3628182,4.3563337,4.3711634,4.37055,4.3645496,4.3678455,4.358797,4.3594537,4.352459,4.319068,4.307112,4.3262467,4.306058,4.262873,4.254715,4.230587,4.190912,4.2271576,4.225002,4.1752048,4.169569,4.133435,4.1479516,4.1488276,4.1202407,4.129982,4.09768,4.0778885,4.1028876,4.082653,4.062217,4.0399513,4.0452485,4.0389524,4.012924,4.048192,4.0406637,4.040316,4.026345,4.0172048,4.0075784,4.015339,4.013672,4.008014,4.0101743,4.0053296,4.0092015,4.0187225,4.0084524,4.0111384,4.039547,4.0178294,4.0131474,4.034196,4.0219755,4.040409,4.066024,4.0508065,4.0426445,4.052961,4.098697,4.0905294,4.132973,4.152271,4.13952,4.1205163,4.142599,4.1482472,4.1496506,4.1341467,4.1847053,4.1806846,4.1760254,4.192985,4.199645,4.224766,4.2593627,4.2121615,4.2332454,4.2626333,4.2363577,4.277982,4.2663393,4.285627,4.3005137,4.312668,4.3370442,4.3289404,4.324404,4.336202,4.358842,4.3605337,4.3541164,4.355851,4.3751664,4.3751674,4.3736267,4.37746,4.390689,4.3752174,4.420466,4.4292984,4.421134,4.398233,4.421222,4.4622817,4.4565144,4.4513373,4.4957404,4.4804173,4.456918,4.497793,4.4649963,4.500162,4.494579,4.5265565,4.537894,4.518994,4.5234785,4.546658,4.515551,4.537768,4.5251374,4.5459447,4.549834,4.557955,4.56162,4.5886984,4.55402,4.559505,4.5559063,4.6014886,4.5975857,4.5953646,4.5769987,4.58833,4.605285,4.582586,4.607689,4.5934653,4.6139073,4.600636,4.5615535,4.5915093,4.5850883,4.582068,4.605413,4.629608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/380.png,e,0.3430086000007577,-4.0,8.0,4.1652813,4.1998305,4.142308,4.1934557,4.155772,4.192956,4.181713,4.202912,4.1878405,4.192291,4.1882563,4.1689515,4.181589,4.140843,4.171052,4.1514997,4.178401,4.1446466,4.1365533,4.1450615,4.180576,4.148599,4.116593,4.120597,4.12997,4.1015916,4.12367,4.113276,4.1020656,4.10093,4.115758,4.1129184,4.1128373,4.107367,4.1128907,4.0844235,4.1131687,4.0953827,4.0984983,4.087269,4.101724,4.1031394,4.0922027,4.088627,4.09826,4.1013675,4.1076045,4.1184616,4.1019945,4.1112275,4.0803933,4.119451,4.081835,4.081507,4.0736895,4.044995,4.065783,4.057586,4.0356574,4.0021963,4.0413995,4.0145535,4.0023494,3.988289,3.9837165,3.9826317,3.9697835,3.9686544,3.9597046,3.935301,3.957609,3.9590514,3.933107,3.9246445,3.9290555,3.9379935,3.9178743,3.9401314,3.893184,3.8966057,3.8975313,3.888118,3.8266962,3.8247516,3.876484,3.8377821,3.8205054,3.8590958,3.8400717,3.8362122,3.8022282,3.836057,3.8318713,3.8317823,3.8271556,3.8078146,3.837243,3.8266814,3.839023,3.8207111,3.8340938,3.8390791,3.8584902,3.833794,3.8352506,3.8586736,3.8439867,3.844226,3.8512075,3.861558,3.8374662,3.8519232,3.8570235,3.8275614,3.8415902,3.8604467,3.8185053,3.8302147,3.8514569,3.8386116,3.8472042,3.8514812,3.858405,3.8579702,3.8472629,3.8621936,3.841557,3.8475878,3.853841,3.8381786,3.8318503,3.8599265,3.8486056,3.861068,3.8636792,3.856485,3.8252823,3.8612196,3.8665597,3.8599265,3.841779,3.8470693,3.845859,3.865692,3.8760762,3.8726764,3.8440626,3.851835,3.8742514,3.8384118,3.8325114,3.8706024,3.8680854,3.8817463,3.8855648,3.9028177,3.8669748,3.848383,3.8486023,3.8921442,3.880511,3.8831544,3.8815713,3.8901768,3.8724408,3.8972054,3.8857026,3.8974986,3.8790169,3.9176743,3.8997664,3.8869236,3.8952155,3.8914082,3.8831325,3.8935108,3.8995347,3.8862228,3.8757074,3.9041615,3.9161808,3.8936877,3.9014287,3.9041994,3.9054253,3.9077091,3.9206357,3.9191542,3.9090264,3.9075098,3.9170053,3.9151022,3.9234293,3.9277873,3.9313402,3.9235847,3.939389,3.9631927,3.9316328,3.9564817,3.9320617,3.9651194,3.9673057,3.9806108,3.9916093,4.0082064,3.965691,3.971048,4.0143805,3.98652,3.9992096,4.0164104,4.0106726,4.014868,4.015361,4.002506,4.03763,4.031688,4.022981,4.0528345,4.016064,3.9956033,4.0384784,4.0283914,3.987715,4.0038943,4.0131593,3.9952378,4.0101485,4.0099363,3.9811442,3.951373,3.9293232,3.9183192,3.9095588,3.9086635,3.8787801,3.8946083,3.8701982,3.8726795,3.835417,3.8260362,3.836104,3.8454025,3.8154829,3.7911317,3.8084788,3.7928677,3.7917235,3.78451,3.7585995,3.7677102,3.7248673,3.7195928,3.7255654,3.7455719,3.725079,3.696258,3.723779,3.6867366,3.656282,3.7277024,3.6858678,3.6794991,3.6778562,3.6784077,3.6836834,3.722719,3.7155871,3.688319,3.7185793,3.6980038,3.7429185,3.7319102,3.72873,3.7658877,3.7633655,3.7271178,3.76023,3.7680078,3.7749548,3.7871032,3.768117,3.7875788,3.778625,3.8028512,3.815527,3.7993064,3.8106518,3.837388,3.8477054,3.8636224,3.8633997,3.8583655,3.8933735,3.896561,3.8997004,3.9162538,3.891938,3.9257143,3.9099019,3.93024,3.9128873,3.9577806,3.970747,3.9746554,4.0045924,4.024555,4.0360093,4.0205045,4.046685,4.031406,4.0919094,4.081699,4.0588546,4.086604,4.0978584,4.100795,4.100971,4.114841,4.1126466,4.1179204,4.1160874,4.1153436,4.1463795,4.1504645,4.1511583,4.1381483,4.1934576,4.174518,4.1658907,4.2094016,4.226285,4.222315,4.2015014,4.219378,4.2145014,4.2163577,4.2268324,4.26225,4.2385645,4.2324934,4.228059,4.250215,4.24693,4.2599573,4.2760243,4.289495,4.2683616,4.267549,4.2806334,4.2816324,4.2882686,4.2550297,4.280375,4.299461,4.278795,4.2899427,4.3023415,4.2985,4.283988,4.300325,4.297971,4.2995005,4.301719,4.3080378,4.305492,4.3041844,4.304279,4.339341,4.3015223,4.3359823,4.3562756,4.3308406,4.3510747,4.34768,4.276792,4.3413754,4.2951183,4.319529,4.2959876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/140.png,e,0.1496791000245139,-8.0,8.0,3.6732092,3.661955,3.668944,3.6615677,3.6613588,3.6705182,3.6124785,3.6698127,3.6362512,3.6553128,3.6156812,3.6411445,3.6360793,3.6429029,3.6159964,3.6451242,3.6493692,3.6152933,3.657117,3.6240802,3.6015868,3.631075,3.682665,3.6377358,3.6285532,3.6253345,3.6337273,3.6245003,3.6488364,3.611149,3.647627,3.61894,3.6224337,3.6084487,3.5993483,3.5926254,3.6229014,3.5471277,3.5579445,3.5226786,3.5043936,3.5244908,3.520087,3.5428452,3.5365593,3.5376613,3.5464697,3.5246925,3.5054336,3.5254097,3.5319765,3.5329406,3.5236254,3.5224888,3.520447,3.483938,3.4550378,3.4739797,3.474464,3.4541047,3.4479008,3.4420729,3.5131261,3.3987741,3.417646,3.414967,3.4269235,3.4037528,3.3928173,3.4168236,3.40008,3.347465,3.3922324,3.388269,3.3524997,3.3244393,3.323651,3.2992697,3.3014643,3.3045442,3.3145647,3.3130124,3.3247964,3.3554907,3.2935476,3.3430717,3.294344,3.2962053,3.287772,3.3539882,3.3864,3.2878854,3.3073575,3.3576174,3.3973312,3.3023512,3.279712,3.2763534,3.3189049,3.2649674,3.2724745,3.3043535,3.2576175,3.268055,3.2831929,3.2852602,3.2726035,3.2804213,3.3055394,3.2720282,3.3120587,3.2904632,3.2924116,3.2746265,3.290604,3.2805326,3.2582169,3.2701936,3.275637,3.261476,3.2694702,3.240908,3.3044546,3.2524736,3.2877936,3.2211125,3.2634146,3.2662663,3.2917197,3.2796998,3.2561305,3.2776313,3.255138,3.244431,3.2516048,3.2434196,3.239641,3.2167914,3.2006536,3.2341497,3.1761613,3.2032304,3.251697,3.253393,3.241431,3.2146792,3.204634,3.2067227,3.202521,3.1725934,3.1886246,3.1649394,3.192283,3.2413557,3.2003095,3.186685,3.2086735,3.2301285,3.2546835,3.2423232,3.2770998,3.253847,3.204497,3.223683,3.2398973,3.2543437,3.2289329,3.2297573,3.232647,3.2598934,3.271755,3.248501,3.2304962,3.2859046,3.2442198,3.2445705,3.2284894,3.2223022,3.2553809,3.1931612,3.241995,3.3026505,3.4864676,3.7286823,3.8304417,3.9187372,3.7893462,3.7322915,3.5679584,3.4255426,3.3919747,3.3538833,3.3499558,3.284362,3.1713948,3.1348722,3.1214643,3.106728,3.1078875,3.1390522,3.1252632,3.1067343,3.0688615,3.125436,3.124651,3.149192,3.153774,3.1484814,3.1697962,3.1732314,3.177926,3.1555884,3.187166,3.1926024,3.2236006,3.175586,3.2189653,3.3996406,3.18167,3.2323,3.2205882,3.210027,3.2029195,3.214504,3.2473438,3.277597,3.3207464,3.260359,3.277515,3.3111777,3.2961597,3.2799256,3.274573,3.2850132,3.2949796,3.3418841,3.2986667,3.3127127,3.3105419,3.2998123,3.3220334,3.3413587,3.3370419,3.3267908,3.3349,3.3392806,3.3326182,3.3442423,3.3516872,3.362925,3.3585901,3.359194,3.35735,3.363149,3.3612235,3.3304973,3.3498135,3.3504536,3.3592784,3.3500333,3.3359764,3.3375728,3.3462126,3.3449278,3.3405514,3.3644316,3.3409517,3.3373847,3.3349628,3.3391259,3.338855,3.3646474,3.34959,3.3314073,3.3119283,3.3721902,3.345189,3.363727,3.3724694,3.3711693,3.362417,3.3641903,3.3388734,3.3583722,3.3536394,3.3641057,3.3657782,3.3627074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FS/140.png,e,0.1176008000038564,0.0,-8.0,3.783642,3.7946606,3.8162196,3.6987028,3.8186028,3.7574813,3.7867131,3.8478608,3.7298532,3.6659153,3.746911,3.7890358,3.699142,3.691075,3.7721026,3.7458737,3.7288854,3.733054,3.7863,3.8175263,3.7547393,3.733121,3.8466005,3.7232976,3.74911,3.694237,3.7383478,3.8051658,3.815942,3.8518353,3.855393,3.8789682,3.8427215,3.8509796,3.8270438,3.84896,3.7675104,3.8183515,3.7811148,3.7952907,3.770603,3.7744,3.7876174,3.8124,3.7971084,3.7688518,3.8281364,3.800373,3.798227,3.7825565,3.8276806,3.8173492,3.7794394,3.7530367,3.7641366,3.7752314,3.7684941,3.7834554,3.7509549,3.7601414,3.7160513,3.6859336,3.7363873,3.672061,3.6747403,3.6776812,3.6678848,3.6556983,3.6279507,3.6265662,3.6425245,3.6031122,3.5998597,3.589653,3.611036,3.58981,3.570268,3.588918,3.614841,3.5737321,3.557428,3.5702064,3.6253088,3.5503302,3.5253246,3.546699,3.5382848,3.5584652,3.5286307,3.5272954,3.5411208,3.5891793,3.5309308,3.5310464,3.5709403,3.529336,3.5567055,3.5470695,3.5191553,3.5743325,3.4784703,3.5054948,3.4946666,3.5091143,3.4931023,3.4736466,3.503668,3.5010328,3.4856975,3.5081034,3.5307598,3.5163238,3.6072383,3.5173526,3.5111275,3.526074,3.54217,3.4970822,3.5275602,3.5260625,3.510646,3.5589197,3.5571263,3.5340145,3.544732,3.5435977,3.5895152,3.6066825,3.5812843,3.5894957,3.6596296,3.6793644,3.7063894,3.6841073,3.6339543,3.6847322,3.611779,3.6341712,3.688489,3.6570358,3.6338181,3.6260808,3.6620252,3.620243,3.5778005,3.6124587,3.611514,3.6504607,3.6586645,3.612882,3.598886,3.6507275,3.6490238,3.6293771,3.476294,3.558338,3.55026,3.5603964,3.5515203,3.596927,3.5531478,3.4846945,3.5608127,3.5006182,3.5194156,3.5862832,3.4735885,3.5546517,3.4862483,3.5741286,3.4618862,3.5156407,3.527589,3.5460615,3.6042275,3.5948098,3.4337547,3.6527991,3.527205,3.4786253,3.498385,3.5237544,3.540032,3.515764,3.555428,3.5455842,3.6379735,3.6683338,3.5165384,3.5599983,3.5512366,3.624861,3.6262872,3.5216734,3.6850765,3.6293335,3.531825,3.510491,3.5554285,3.5167217,3.677716,3.509411,3.681252,3.6750333,3.5754306,3.5301983,3.538705,3.619351,3.5483584,3.6388252,3.5667071,3.586126,3.684635,3.7099302,3.7989058,3.5721538,3.807456,3.6809418,3.5825799,3.5782216,3.6335175,3.5629168,3.6140559,3.653728,3.6471567,3.610257,3.6320128,3.5055816,3.5427985,3.5575073,3.4393,3.4476678,3.3464177,3.3779929,3.3718476,3.3674903,3.3063884,3.3033843,3.3219416,3.3328347,3.2808254,3.2978542,3.2699718,3.205461,3.216769,3.198629,3.1956835,3.1964266,3.1916783,3.1663153,3.1825004,3.17113,3.1692834,3.171908,3.1892862,3.1713698,3.1723244,3.1754236,3.162655,3.1717827,3.181641,3.1841972,3.172958,3.1775146,3.1899884,3.167178,3.1894279,3.195681,3.163605,3.18695,3.1794813,3.1945138,3.201952,3.2074502,3.2222362,3.2248306,3.257226,3.2692475,3.29501,3.304136,3.2539372,3.2768137,3.2910912,3.2998624,3.2934365,3.3150496,3.2931607,3.3243518,3.3056288,3.3326733,3.3419058,3.330208,3.3630557,3.3517265,3.3727806,3.3431544,3.3902705,3.4026458,3.3735924,3.3866727,3.3960767,3.5851514,3.4056673,3.5208318,3.4543345,3.470748,3.5462518,3.4664257,3.4491248,3.5879815,3.4844687,3.5736132,3.6062882,3.5330944,3.5176415,3.5833902,3.706361,3.5497024,3.5820532,3.699814,3.5504603,3.548373,3.6540878,3.6090536,3.66404,3.7013922,3.5603976,3.6658742,3.6701229,3.692154,3.6777232,3.6326776,3.850938,3.5814073,3.6438615,3.6817353,3.70761,3.667812,3.6914992,3.6992083,3.6831248,3.6758072,3.658567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
